10327112	¦¶®m¥­	80	63	76	90	60	97	77.67
10327113	§õ¥@¥à	64	69	72	81	81	62	71.5
10327114	¶À¸t³Ç	30	63	72	75	94	63	66.17
10327115	³¯¥ßª@	89	93	65	17	89	81	72.33
10327116	ªL¤O¦t	27	84	94	71	62	66	67.33
10327117	±i®Ð»Í	84	80	73	63	92	65	76.17
10327119	¦V§Ó±s	98	16	67	89	85	70	70.83
10327120	¼B«ä·ì	85	97	80	93	64	67	81
10327121	©P©s¹F	85	62	99	92	93	89	86.67
10327122	¾G·q¹F	74	63	60	95	99	63	75.67
10327123	§º²Ð¦t	63	87	66	64	79	90	74.83
10327124	§d¬f©Ó	86	79	99	96	97	61	86.33
10327125	¸­®xÞ³	72	77	97	98	57	94	82.5
10327127	³¢¡@ÀR	74	59	83	85	81	83	77.5
10327128	³¯«~·ç	65	87	80	74	82	92	80
10327129	³¯©v¸q	42	53	90	74	83	86	71.33
10327130	¬x³ºÞ³	81	66	60	55	63	76	66.83
10327131	¦ó¥ò©¨	74	99	91	85	60	64	78.83
10327133	ªLÖö´Å	71	74	83	77	74	92	78.5
10327134	°ª­§¯ø	97	83	22	99	78	61	73.33
10327135	ªL¹D¦t	76	90	73	74	74	94	80.17
10327136	³¯®õ§Ó	98	86	18	67	69	85	70.5
10327137	§d¨ÎÌÉ	22	45	66	88	61	91	62.17
10327138	§f¤å³Ç	17	71	87	83	71	75	67.33
10327139	³¯«ß¤¤	91	87	62	61	75	76	75.33
10327140	³¢´º±©	70	92	85	12	75	31	60.83
10327141	±i®Ë¹ç	71	71	63	91	69	78	73.83
10327142	Â²»Ê¦ö	82	97	77	74	36	68	72.33
10327144	¥î®a®¦	65	60	98	69	61	78	71.83
10327145	¹ù°¶µ¾	70	82	72	70	100	67	76.83
10327146	¾G¦t¨°	69	18	81	99	61	88	69.33
10327147	®ú¨Îºû	78	18	89	91	63	87	71
10327148	ªL¥@®x	92	19	79	71	99	100	76.67
10327149	§õ«G½Ë	38	87	86	88	75	72	74.33
10327151	¿à¬ü§±	82	31	50	93	69	85	68.33
10327154	¼ï«É»Ê	87	87	47	84	48	81	72.33
10327155	³s¼y	93	94	74	80	77	92	85
10327172	§d®L§Ó	63	62	70	90	29	11	54.17
10327201	°¨¥¿°a	96	74	76	95	77	77	82.5
10327202	¤ý¥ç¼e	100	99	74	82	97	61	85.5
10327203	ªL¤l°a	81	69	64	88	82	82	77.67
10327205	ªL«F¿«	61	95	94	93	17	43	67.17
10327206	§f¤åÂ¦	84	58	63	76	52	88	70.17
10327207	¶À´Â¥È	91	63	63	70	64	100	75.17
10327208	§õ¨|§¦	62	88	98	93	77	76	82.33
10327210	Ã¹´¼¾Ë	17	65	79	90	79	71	66.83
10327212	§f­Y»¨	98	86	67	65	95	75	81
10327215	³¯«Tµ¾	99	87	90	66	29	92	77.17
10327216	ªL¨ç½n	96	73	88	84	76	61	79.67
10327217	³¯©öÞm	91	91	68	80	18	74	70.33
10327218	³¯?À[	98	72	72	42	92	52	71.33
10327219	¦¿²Ð½å	92	72	19	91	91	90	75.83
10327220	±i¥ô§»	98	64	87	78	95	71	82.17
10327221	³¯­}¿«	86	71	88	87	10	79	70.17
10327222	½²©Ó§Ê	81	67	70	87	49	84	73
10327223	¤×Þ³§Ê	80	89	62	75	95	74	79.17
10327225	¼B¬êÅï	17	95	92	82	74	61	70.17
10327229	³¯¥ß®¦	61	63	72	65	14	95	61.67
10327230	³¯½Ü½«	89	92	65	47	52	93	73
10327232	½²©ú¾±	92	82	53	62	67	76	72
10327233	·¨©¾­ì	92	81	22	93	98	89	79.17
10327234	³¯¤å»·	73	69	95	83	100	95	85.83
10327237	¼B´ð©É	80	72	94	73	73	69	76.83
10327239	§d©v¿Î	70	85	79	90	100	98	87
10327240	¹ù­P½n	75	76	83	48	61	87	71.67
10327241	¶À®¶¹Å	100	19	88	17	76	84	64
10327243	§õ¯E§g	91	95	62	88	39	93	78
10327244	³¯ö^ß¬	69	62	75	67	60	76	68.17
10327246	³\¨|ºú	15	98	96	88	89	64	75
10327247	µÎ¤@­×	96	87	65	62	91	77	79.67
10327250	³¯¨ÎµY	66	86	67	29	66	62	62.67
10327252	¦¿¥@¥ú	77	91	11	87	90	68	70.67
10327253	§õ©s®S	94	52	77	60	69	93	74.17
10327254	´å¨|·_	84	66	80	77	88	75	78.33
10327255	³¯¶h°a	84	91	83	48	69	71	74.33
10327256	§dºa»¨	81	72	98	89	23	81	74
10327257	Ã¹µ¾Â@	75	77	91	96	72	15	71
10327265	ªô¬±¾Ë	60	69	69	12	87	89	64.33
10327270	¦ó«ä¹F	98	71	20	83	70	85	71.17
10327271	§ù¨Z±d	87	94	87	84	61	64	79.5
10327272	³¢§Ó±l	61	71	81	88	79	100	80
10420141	¤ý¯E	89	62	76	77	93	71	78
10427101	°¨­Yªå	82	20	72	71	79	82	67.67
10427102	½²©¯ªå	71	39	82	90	75	99	76
10427103	¬I«Å¦t	83	80	84	66	64	81	76.33
10427104	´^à±µY	67	84	54	73	87	93	76.33
10427105	ªL¦ö¾§	68	69	83	91	85	40	72.67
10427106	³¯«a¾±	66	79	60	18	77	17	52.83
10427107	¸­ÌÉæP	98	76	87	96	28	61	74.33
10427108	¦ó·ç²»	70	74	59	60	69	88	70
10427109	¼B«H»ö	79	78	100	98	88	64	84.5
10427110	¼B¬f»¨	35	99	68	92	82	76	75.33
10427111	·¨¾ðµÓ	62	67	83	100	60	94	77.67
10427114	ºµÆ[¤@	97	72	82	77	85	70	80.5
10427115	³¯¬R¨°	76	81	81	81	81	55	75.83
10427116	Ä¬­õ¿o	61	26	67	79	99	85	69.5
10427117	¤ýºÍ¨¹	67	86	73	96	98	66	81
10427118	ªô§±ÀR	95	65	74	78	96	66	79
10427119	¶ÀÄ£¼y	83	61	72	60	74	88	73
10427120	¦ó©ú¿«	83	79	83	94	68	69	79.33
10427121	ªL«F¦t	28	67	74	72	82	72	65.83
10427123	³¯ªv¥­	61	91	28	84	77	95	72.67
10427124	¬_ªÃ¼e	71	88	74	99	64	76	78.67
10427125	±h¡@Öo	71	81	70	65	74	79	73.33
10427126	±i±©³ó	73	78	62	34	98	75	70
10427127	Â²ºû¼w	98	71	88	88	56	86	81.17
10427128	¦¿®mÞ³	100	71	67	10	83	70	66.83
10427129	¶À¬fºû	93	64	63	67	96	63	74.33
10427130	³¢¡@Þ±	98	67	97	67	76	62	77.83
10427131	¹ù¦t²Ð	74	81	44	14	34	63	51.67
10427133	³\¹Åºa	67	99	68	69	60	97	76.67
10427134	³¯Ãý¦Ë	99	65	92	86	74	94	85
10427135	ªL©vÀM	86	93	60	70	94	79	80.33
10427136	½²©ö¬À	73	60	95	98	60	72	76.33
10427137	¶ÀÂE§Ó	60	72	72	63	75	80	70.33
10427138	¸­¤hÞ³	78	64	73	90	85	63	75.5
10427139	³\¥ç¨°	83	97	100	95	76	98	91.5
10427140	³¯«GÞ±	62	75	93	91	72	97	81.67
10427141	­ð¤_²[	84	91	63	27	63	69	66.17
10427142	³\µ¤³ó	91	92	75	60	13	67	66.33
10427143	·¨©yÀØ	79	63	92	73	50	15	62
10427145	¤ýºÍ¼Ý	68	84	94	71	74	50	73.5
10427146	¥j¼y¶W	36	96	87	85	69	73	74.33
10427147	¼B¬f§Ó	99	90	93	69	100	11	77
10427148	²ø³Í¥à	14	60	74	67	75	100	65
10427149	¨H·q³ó	81	73	69	83	27	83	69.33
10427150	³¯«T§»	69	39	61	74	98	74	69.17
10427151	±i­õÞm	67	85	84	73	72	64	74.17
10427170	»¯¤Ñ§»	66	68	64	67	83	63	68.5
10427171	¤ý «Û	89	75	66	77	92	100	83.17
10444117	ÃC¥ô¾e	88	94	73	92	80	94	86.83
